ensg_id,length
ENSG00000251647,639
ENSG00000163312,3712
ENSG00000163319,4866
ENSG00000163322,7699
ENSG00000213608,901
ENSG00000239525,336
ENSG00000109511,1836
ENSG00000287188,2647
ENSG00000137628,17337
ENSG00000248317,1440
ENSG00000244422,213
ENSG00000252815,107
ENSG00000250646,455
ENSG00000244034,289
ENSG00000128052,6341
ENSG00000239545,296
ENSG00000250812,630
ENSG00000236530,1591
ENSG00000244002,883
ENSG00000248408,741
ENSG00000212620,127
ENSG00000248340,743
ENSG00000163297,10149
ENSG00000248452,1647
ENSG00000163394,1746
ENSG00000128039,7702
ENSG00000288695,4521
ENSG00000273257,2878
ENSG00000153012,6495
ENSG00000281501,4356
ENSG00000038210,3685
ENSG00000271172,511
ENSG00000278135,95
ENSG00000109618,9539
ENSG00000249754,388
ENSG00000241923,622
ENSG00000153132,2822
ENSG00000205301,5595
ENSG00000280262,2929
ENSG00000179387,6617
ENSG00000109424,1621
ENSG00000287449,1471
ENSG00000242102,298
ENSG00000248621,175
ENSG00000249661,3650
ENSG00000121895,2562
ENSG00000249685,455
ENSG00000248567,583
ENSG00000250877,425
ENSG00000248785,282
ENSG00000138794,1943
ENSG00000123739,5221
ENSG00000285330,2385
ENSG00000109534,1964
ENSG00000180245,7160
ENSG00000183423,3992
ENSG00000249681,828
ENSG00000250300,658
ENSG00000138813,3253
ENSG00000138823,5123
ENSG00000248745,840
ENSG00000170365,7094
ENSG00000250902,481
ENSG00000249245,1877
ENSG00000248356,745
ENSG00000237136,1094
ENSG00000151611,8375
ENSG00000145242,9833
ENSG00000137460,6597
ENSG00000129187,3349
ENSG00000137473,3353
ENSG00000138756,9931
ENSG00000153130,6296
ENSG00000109771,7392
ENSG00000241002,435
ENSG00000202536,102
ENSG00000241741,796
ENSG00000250500,1352
ENSG00000234841,1301
ENSG00000228814,415
ENSG00000248152,3435
ENSG00000249373,427
ENSG00000283193,93
ENSG00000275810,81
ENSG00000239279,297
ENSG00000206820,164
ENSG00000205208,3630
ENSG00000171503,23865
ENSG00000271817,219
ENSG00000171497,2516
ENSG00000206703,107
ENSG00000029559,1573
ENSG00000183199,2173
ENSG00000286618,1785
ENSG00000202000,165
ENSG00000118762,5531
ENSG00000118777,5602
ENSG00000241853,389
ENSG00000201707,108
ENSG00000221440,126
ENSG00000251285,251
ENSG00000199326,101
ENSG00000266690,91
ENSG00000272620,12180
ENSG00000196526,10017
ENSG00000249565,1181
ENSG00000248117,318
ENSG00000138772,4895
ENSG00000138759,20323
ENSG00000152591,4331
ENSG00000200024,102
ENSG00000222691,104
ENSG00000155016,5920
ENSG00000138821,8482
ENSG00000241144,300
ENSG00000251572,903
ENSG00000260651,479
ENSG00000109323,11743
ENSG00000241981,463
ENSG00000230069,1355
ENSG00000248971,1426
ENSG00000224207,255
ENSG00000251288,1241
ENSG00000109332,10044
ENSG00000286242,824
ENSG00000252739,53
ENSG00000251300,793
ENSG00000200049,101
ENSG00000265623,76
ENSG00000228981,843
ENSG00000286771,1325
ENSG00000287786,1421
ENSG00000251408,4121
ENSG00000286176,2330
ENSG00000145391,13909
ENSG00000249302,462
ENSG00000272717,845
ENSG00000085871,3172
ENSG00000201533,301
ENSG00000178458,411
ENSG00000164022,9258
ENSG00000200741,115
ENSG00000252489,100
ENSG00000250324,616
ENSG00000157426,4654
ENSG00000242083,798
ENSG00000128059,5439
ENSG00000251017,678
ENSG00000081041,1398
ENSG00000182585,3299
ENSG00000138796,12881
ENSG00000245928,1685
ENSG00000138755,2761
ENSG00000169245,1175
ENSG00000169248,1781
ENSG00000225846,315
ENSG00000189157,9511
ENSG00000287401,1889
ENSG00000272414,3242
ENSG00000118804,2244
ENSG00000249858,1041
ENSG00000212368,106
ENSG00000240426,319
ENSG00000199857,71
ENSG00000251159,266
ENSG00000151806,4463
ENSG00000163281,7216
ENSG00000273369,441
ENSG00000272936,561
ENSG00000199169,68
ENSG00000199145,68
ENSG00000207927,69
ENSG00000199102,68
ENSG00000284463,73
ENSG00000220924,449
ENSG00000248633,334
ENSG00000250229,155
ENSG00000180801,5146
ENSG00000249304,441
ENSG00000248716,280
ENSG00000125089,10601
ENSG00000152592,3064
ENSG00000118785,7250
ENSG00000109501,6369
ENSG00000172493,10953
ENSG00000196344,2881
ENSG00000177752,4479
ENSG00000056291,2499
ENSG00000197386,21404
ENSG00000109790,9168
ENSG00000163743,6337
ENSG00000248713,10451
ENSG00000250566,973
ENSG00000197888,2572
ENSG00000249472,595
ENSG00000251101,745
ENSG00000251074,851
ENSG00000196620,2134
ENSG00000013810,8825
ENSG00000156234,1435
ENSG00000179046,3051
ENSG00000150471,14923
ENSG00000249278,436
ENSG00000207307,106
ENSG00000263445,65
ENSG00000283682,76
ENSG00000164023,7635
ENSG00000138688,45272
ENSG00000198787,911
ENSG00000163982,1981
ENSG00000132406,1748
ENSG00000168826,2889
ENSG00000168818,5349
ENSG00000248221,542
ENSG00000237170,584
ENSG00000168824,4355
ENSG00000221711,58
ENSG00000250214,297
ENSG00000250456,2216
ENSG00000157404,11327
ENSG00000013288,8884
ENSG00000284847,292
ENSG00000279859,976
ENSG00000163993,471
ENSG00000282742,949
ENSG00000178988,2165
ENSG00000186222,1491
ENSG00000170871,8499
ENSG00000243449,532
ENSG00000214671,846
ENSG00000251171,637
ENSG00000137601,16336
ENSG00000286302,1388
ENSG00000056050,1422
ENSG00000181381,12156
ENSG00000251177,1618
ENSG00000271271,2568
ENSG00000163749,6037
ENSG00000180346,3186
ENSG00000270720,588
ENSG00000212226,102
ENSG00000168214,15311
ENSG00000164096,2960
ENSG00000145384,2226
ENSG00000201186,85
ENSG00000249244,3505
ENSG00000145390,11949
ENSG00000035928,6713
ENSG00000188517,8721
ENSG00000138670,10183
ENSG00000047365,12427
ENSG00000178522,2005
ENSG00000132463,7736
ENSG00000109684,6098
ENSG00000132466,12041
ENSG00000196782,6844
ENSG00000168228,4364
ENSG00000138785,3895
ENSG00000138642,5779
ENSG00000145293,2083
ENSG00000179010,2639
ENSG00000249948,2932
ENSG00000138778,9928
ENSG00000243894,781
ENSG00000248669,360
ENSG00000145220,2304
ENSG00000187821,1736
ENSG00000152595,2487
ENSG00000150625,6553
ENSG00000242134,709
ENSG00000250835,309
ENSG00000164093,5995
ENSG00000164167,3975
ENSG00000279845,466
ENSG00000251010,732
ENSG00000120519,12495
ENSG00000278438,106
ENSG00000251009,762
ENSG00000109272,743
ENSG00000163739,1362
ENSG00000249920,955
ENSG00000250339,216
ENSG00000163737,978
ENSG00000288796,1101
ENSG00000163735,2436
ENSG00000244194,299
ENSG00000163734,2219
ENSG00000250673,3649
ENSG00000138767,9353
ENSG00000109758,2757
ENSG00000175920,4036
ENSG00000163956,11816
ENSG00000159788,13762
ENSG00000264105,93
ENSG00000283379,87
ENSG00000248552,224
ENSG00000250180,565
ENSG00000109381,8560
ENSG00000135222,1114
ENSG00000109205,1631
ENSG00000181617,513
ENSG00000164323,7192
ENSG00000109762,5048
ENSG00000250410,587
ENSG00000250327,864
ENSG00000251008,395
ENSG00000279943,2459
ENSG00000145476,9767
ENSG00000186146,485
ENSG00000250317,1342
ENSG00000174137,4244
ENSG00000145416,10421
ENSG00000289186,1028
ENSG00000289520,1192
ENSG00000289361,1549
ENSG00000289392,1388
ENSG00000178403,2295
ENSG00000248439,302
ENSG00000138658,9103
ENSG00000174720,8094
ENSG00000178177,16929
ENSG00000249256,304
ENSG00000251638,283
ENSG00000248444,954
ENSG00000109610,2018
ENSG00000181982,12273
ENSG00000138760,19388
ENSG00000205403,5319
ENSG00000249678,180
ENSG00000250624,740
ENSG00000273238,2416
ENSG00000133256,5097
ENSG00000242686,2353
ENSG00000169020,932
ENSG00000169026,2474
ENSG00000248416,569
ENSG00000272588,719
ENSG00000168993,2349
ENSG00000260262,713
ENSG00000286205,1735
ENSG00000215375,4300
ENSG00000249970,192
ENSG00000169435,6630
ENSG00000169429,2588
ENSG00000072840,7144
ENSG00000263631,54
ENSG00000222230,102
ENSG00000174123,4218
ENSG00000174130,6851
ENSG00000197712,4871
ENSG00000207944,96
ENSG00000251878,84
ENSG00000270426,686
ENSG00000249056,609
ENSG00000168310,6723
ENSG00000238721,63
ENSG00000248521,998
ENSG00000249690,2209
ENSG00000181541,2543
ENSG00000183432,498
ENSG00000252451,112
ENSG00000235606,528
ENSG00000198589,20981
ENSG00000145335,6202
ENSG00000138722,5510
ENSG00000287239,817
ENSG00000252087,305
ENSG00000251401,128
ENSG00000187653,135
ENSG00000248984,270
ENSG00000249049,375
ENSG00000279013,2018
ENSG00000249891,209
ENSG00000249052,577
ENSG00000163738,9819
ENSG00000124882,5713
ENSG00000109321,1642
ENSG00000052802,2852
ENSG00000109472,3119
ENSG00000207559,96
ENSG00000251596,2284
ENSG00000248287,247
ENSG00000248327,3529
ENSG00000073331,12326
ENSG00000251286,1042
ENSG00000199924,104
ENSG00000109189,8895
ENSG00000170088,10182
ENSG00000200974,82
ENSG00000272297,700
ENSG00000212387,107
ENSG00000083857,16158
ENSG00000287169,1179
ENSG00000215278,579
ENSG00000249581,823
ENSG00000002549,3779
ENSG00000130997,7721
ENSG00000249047,249
ENSG00000123933,6873
ENSG00000284276,80
ENSG00000159733,9612
ENSG00000251148,563
ENSG00000239247,310
ENSG00000249077,616
ENSG00000248399,220
ENSG00000251229,900
ENSG00000248817,1576
ENSG00000287392,1170
ENSG00000280056,385
ENSG00000152208,10617
ENSG00000251449,315
ENSG00000249239,933
ENSG00000248750,445
ENSG00000250908,441
ENSG00000252342,110
ENSG00000172238,2212
ENSG00000246541,1042
ENSG00000250897,574
ENSG00000163104,6313
ENSG00000163106,2111
ENSG00000287552,2968
ENSG00000241103,331
ENSG00000287762,2470
ENSG00000249081,618
ENSG00000109132,2847
ENSG00000200338,159
ENSG00000249745,552
ENSG00000249887,201
ENSG00000182308,4710
ENSG00000272862,497
ENSG00000014824,7199
ENSG00000249212,915
ENSG00000188848,8850
ENSG00000178343,2322
ENSG00000240167,571
ENSG00000248283,969
ENSG00000251517,1128
ENSG00000252595,223
ENSG00000215203,1545
ENSG00000248939,606
ENSG00000250657,681
ENSG00000277096,281
ENSG00000213851,897
ENSG00000248143,582
ENSG00000251501,1770
ENSG00000239464,301
ENSG00000184305,13997
ENSG00000138798,7628
ENSG00000138792,7720
ENSG00000289096,797
ENSG00000250374,1838
ENSG00000178950,15155
ENSG00000127419,3623
ENSG00000145214,4983
ENSG00000145217,4293
ENSG00000127415,4058
ENSG00000127418,4342
ENSG00000250259,272
ENSG00000251639,1204
ENSG00000212458,130
ENSG00000273179,397
ENSG00000280927,3886
ENSG00000125386,6951
ENSG00000248155,277
ENSG00000206738,101
ENSG00000168884,2652
ENSG00000087274,13240
ENSG00000287099,684
ENSG00000250681,466
ENSG00000250986,4525
ENSG00000184160,2179
ENSG00000249522,322
ENSG00000164112,3061
ENSG00000109320,15679
ENSG00000222727,131
ENSG00000253013,135
ENSG00000156136,3103
ENSG00000249170,978
ENSG00000270098,1143
ENSG00000145321,2095
ENSG00000222236,99
ENSG00000168772,8112
ENSG00000186352,2253
ENSG00000109775,2778
ENSG00000207231,114
ENSG00000205129,1366
ENSG00000168491,3534
ENSG00000233110,1789
ENSG00000235902,618
ENSG00000207497,95
ENSG00000285745,120
ENSG00000284253,44
ENSG00000250272,351
ENSG00000248139,1863
ENSG00000169851,12903
ENSG00000164342,7496
ENSG00000207075,108
ENSG00000239532,478
ENSG00000169299,3677
ENSG00000279386,531
ENSG00000249863,1058
ENSG00000251332,710
ENSG00000249649,322
ENSG00000250254,731
ENSG00000135605,4004
ENSG00000200999,80
ENSG00000109689,8283
ENSG00000065882,9556
ENSG00000138750,15569
ENSG00000109184,7625
ENSG00000250473,486
ENSG00000272576,610
ENSG00000243929,294
ENSG00000188993,3437
ENSG00000163069,4358
ENSG00000163071,4975
ENSG00000287182,581
ENSG00000179299,5899
ENSG00000248780,601
ENSG00000250906,477
ENSG00000207195,111
ENSG00000201736,120
ENSG00000199790,107
ENSG00000207198,104
ENSG00000289761,78
ENSG00000251173,880
ENSG00000154277,2207
ENSG00000207481,101
ENSG00000239627,479
ENSG00000249219,508
ENSG00000264931,82
ENSG00000223086,129
ENSG00000250393,289
ENSG00000251296,607
ENSG00000248777,850
ENSG00000271544,23
ENSG00000250040,1696
ENSG00000250573,694
ENSG00000250074,337
ENSG00000250505,748
ENSG00000251278,514
ENSG00000251338,1117
ENSG00000071127,18461
ENSG00000170846,3599
ENSG00000185619,6874
ENSG00000171209,947
ENSG00000229924,2492
ENSG00000229894,1898
ENSG00000248977,168
ENSG00000260296,1157
ENSG00000286089,415
ENSG00000168421,6636
ENSG00000250338,553
ENSG00000164305,7650
ENSG00000183090,6869
ENSG00000250345,1171
ENSG00000197465,2007
ENSG00000249741,540
ENSG00000286055,1048
ENSG00000170180,4251
ENSG00000285783,1902
ENSG00000285713,1890
ENSG00000261129,3102
ENSG00000250504,746
ENSG00000164161,11939
ENSG00000289314,1299
ENSG00000273621,180
ENSG00000164162,4522
ENSG00000249193,1720
ENSG00000251452,452
ENSG00000222594,305
ENSG00000164163,6254
ENSG00000164164,9513
ENSG00000238713,113
ENSG00000156219,4526
ENSG00000124406,11215
ENSG00000152969,13824
ENSG00000286297,786
ENSG00000281202,2226
ENSG00000109705,2259
ENSG00000038219,15862
ENSG00000266240,93
ENSG00000249148,472
ENSG00000242209,405
ENSG00000289532,1826
ENSG00000289643,1122
ENSG00000168412,8152
ENSG00000207155,108
ENSG00000248335,402
ENSG00000222613,103
ENSG00000109436,5851
ENSG00000063978,6836
ENSG00000290180,603
ENSG00000184178,3167
ENSG00000207385,107
ENSG00000072201,5624
ENSG00000173966,675
ENSG00000249341,3095
ENSG00000249706,835
ENSG00000250815,640
ENSG00000229585,472
ENSG00000287534,2825
ENSG00000251105,224
ENSG00000250147,858
ENSG00000145216,13014
ENSG00000250706,552
ENSG00000244544,296
ENSG00000270302,410
ENSG00000109670,11293
ENSG00000270751,372
ENSG00000287555,5198
ENSG00000264678,90
ENSG00000283792,89
ENSG00000243417,777
ENSG00000240669,459
ENSG00000248571,2371
ENSG00000169989,2438
ENSG00000145248,2551
ENSG00000182223,1460
ENSG00000075539,18165
ENSG00000251722,68
ENSG00000241652,296
ENSG00000109586,6807
ENSG00000223225,104
ENSG00000248213,2813
ENSG00000145388,6838
ENSG00000252524,107
ENSG00000109738,3391
ENSG00000199859,107
ENSG00000249819,394
ENSG00000260091,901
ENSG00000223208,104
ENSG00000250950,573
ENSG00000138735,9586
ENSG00000221245,127
ENSG00000214367,7036
ENSG00000250613,329
ENSG00000178163,10915
ENSG00000248419,400
ENSG00000109265,8704
ENSG00000174780,6145
ENSG00000234568,1530
ENSG00000273156,1899
ENSG00000289480,1190
ENSG00000138668,7013
ENSG00000250325,879
ENSG00000202440,69
ENSG00000152795,5529
ENSG00000290316,2317
ENSG00000164344,2714
ENSG00000287667,1863
ENSG00000213332,886
ENSG00000151475,1812
ENSG00000164070,11439
ENSG00000282855,308
ENSG00000244021,481
ENSG00000261668,3843
ENSG00000142731,4479
ENSG00000251821,92
ENSG00000164073,8849
ENSG00000241651,599
ENSG00000248394,816
ENSG00000164040,4626
ENSG00000138709,9592
ENSG00000206613,109
ENSG00000214676,567
ENSG00000279384,748
ENSG00000145439,5110
ENSG00000201176,107
ENSG00000201818,96
ENSG00000129116,10128
ENSG00000154553,9012
ENSG00000080493,9331
ENSG00000109756,13275
ENSG00000170006,11724
ENSG00000250980,769
ENSG00000288637,5884
ENSG00000249646,374
ENSG00000290776,790
ENSG00000249896,242
ENSG00000283156,1182
ENSG00000284727,218
ENSG00000248848,346
ENSG00000260404,138
ENSG00000283050,356
ENSG00000245958,336
ENSG00000145362,55143
ENSG00000174749,8844
ENSG00000163623,3930
ENSG00000258013,216
ENSG00000163624,4309
ENSG00000163625,18000
ENSG00000239466,276
ENSG00000251260,644
ENSG00000252062,101
ENSG00000145349,15626
ENSG00000109572,7828
ENSG00000229204,482
ENSG00000248625,711
ENSG00000288003,708
ENSG00000287298,950
ENSG00000290263,6074
ENSG00000072832,5869
ENSG00000229009,1204
ENSG00000207428,107
ENSG00000227725,1104
ENSG00000283131,773
ENSG00000198092,2077
ENSG00000250026,1262
ENSG00000185873,3352
ENSG00000250642,438
ENSG00000248639,800
ENSG00000249531,868
ENSG00000248122,597
ENSG00000083896,7033
ENSG00000162840,183
ENSG00000289942,115
ENSG00000087128,2124
ENSG00000151726,6505
ENSG00000250609,1022
ENSG00000171566,5015
ENSG00000200350,105
ENSG00000248611,778
ENSG00000171564,4374
ENSG00000171560,3917
ENSG00000171557,3600
ENSG00000287770,126
ENSG00000138685,6801
ENSG00000068078,4848
ENSG00000250540,371
ENSG00000151552,4144
ENSG00000163683,6527
ENSG00000286349,1293
ENSG00000252796,62
ENSG00000078140,5180
ENSG00000252975,92
ENSG00000249019,287
ENSG00000243260,299
ENSG00000180610,1122
ENSG00000121892,12204
ENSG00000271278,632
ENSG00000252970,103
ENSG00000250568,315
ENSG00000231707,591
ENSG00000249064,1278
ENSG00000200455,99
ENSG00000201863,124
ENSG00000078177,10053
ENSG00000132405,6260
ENSG00000187904,591
ENSG00000202392,317
ENSG00000173013,2153
ENSG00000173011,5795
ENSG00000109519,5282
ENSG00000200867,312
ENSG00000264658,75
ENSG00000178597,4646
ENSG00000172007,4714
ENSG00000145365,5876
ENSG00000120251,14228
ENSG00000223305,334
ENSG00000163440,900
ENSG00000109255,975
ENSG00000251923,96
ENSG00000250821,894
ENSG00000090989,5367
ENSG00000202358,107
ENSG00000174799,11029
ENSG00000290817,4271
ENSG00000154556,25610
ENSG00000109452,14562
ENSG00000109794,8261
ENSG00000152784,4589
ENSG00000138675,5958
ENSG00000048342,14588
ENSG00000164134,10035
ENSG00000249693,1796
ENSG00000248590,2678
ENSG00000280285,3226
ENSG00000128040,766
ENSG00000196810,11006
ENSG00000251176,404
ENSG00000174473,9241
ENSG00000248637,460
ENSG00000250892,950
ENSG00000198155,1485
ENSG00000251188,550
ENSG00000251689,310
ENSG00000186777,2346
ENSG00000251535,529
ENSG00000131127,12944
ENSG00000248564,487
ENSG00000250321,142
ENSG00000207642,96
ENSG00000249025,125
ENSG00000272885,420
ENSG00000182903,6390
ENSG00000250361,1907
ENSG00000135226,1857
ENSG00000251691,705
ENSG00000250612,1426
ENSG00000268209,728
ENSG00000215110,1586
ENSG00000248824,725
ENSG00000249956,1597
ENSG00000250828,489
ENSG00000249686,236
ENSG00000156096,2489
ENSG00000173610,3919
ENSG00000159692,10541
ENSG00000197826,4460
ENSG00000232327,2539
ENSG00000152785,6087
ENSG00000138669,5221
ENSG00000251059,867
ENSG00000207065,116
ENSG00000138696,6561
ENSG00000182168,10684
ENSG00000242936,342
ENSG00000151247,4971
ENSG00000249055,312
ENSG00000214886,473
ENSG00000287512,1077
ENSG00000252548,59
ENSG00000164024,4074
ENSG00000265213,74
ENSG00000250496,821
ENSG00000272777,870
ENSG00000197894,4866
ENSG00000198099,2453
ENSG00000172955,4401
ENSG00000187758,2231
ENSG00000196616,10667
ENSG00000248144,1574
ENSG00000207732,110
ENSG00000163138,8232
ENSG00000185774,4127
ENSG00000272995,565
ENSG00000250243,794
ENSG00000283281,59
ENSG00000286318,1814
ENSG00000242768,359
ENSG00000248343,948
ENSG00000280650,9848
ENSG00000171476,7730
ENSG00000260596,2036
ENSG00000168936,3442
ENSG00000174343,3164
ENSG00000239010,62
ENSG00000163694,8544
ENSG00000250893,862
ENSG00000242197,292
ENSG00000263642,80
ENSG00000163697,12950
ENSG00000109133,8462
ENSG00000156140,7007
ENSG00000221639,125
ENSG00000249976,539
ENSG00000081051,3201
ENSG00000079557,2182
ENSG00000156194,4979
ENSG00000088926,3995
ENSG00000290441,3034
ENSG00000163995,6166
ENSG00000251615,3249
ENSG00000087008,3846
ENSG00000202054,110
ENSG00000164074,6724
ENSG00000145431,5998
ENSG00000248629,267
ENSG00000280284,386
ENSG00000278880,218
ENSG00000250622,326
ENSG00000252350,322
ENSG00000183439,2779
ENSG00000109536,3396
ENSG00000249462,249
ENSG00000271307,889
ENSG00000251297,1305
ENSG00000199572,118
ENSG00000201145,119
ENSG00000224807,1259
ENSG00000205097,2087
ENSG00000250053,484
ENSG00000214273,2073
ENSG00000249003,1343
ENSG00000281720,1275
ENSG00000281652,1275
ENSG00000281058,1275
ENSG00000280799,1275
ENSG00000258834,1269
ENSG00000280757,1275
ENSG00000281627,1275
ENSG00000280457,1275
ENSG00000064042,10862
ENSG00000178222,5005
ENSG00000181215,20673
ENSG00000251162,258
ENSG00000223037,106
ENSG00000248162,1397
ENSG00000248771,3190
ENSG00000205940,2176
ENSG00000292984,1277
ENSG00000248302,571
ENSG00000292991,861
ENSG00000249259,1957
ENSG00000227304,1057
ENSG00000293008,1493
ENSG00000251429,919
ENSG00000249506,1141
ENSG00000293014,902
ENSG00000230219,877
ENSG00000293019,2455
ENSG00000250315,371
ENSG00000293020,467
ENSG00000181359,735
ENSG00000293021,306
ENSG00000250596,1067
ENSG00000205100,2228
ENSG00000293097,1255
ENSG00000248863,657
ENSG00000293157,997
ENSG00000224097,982
ENSG00000293167,1651
ENSG00000249138,380
ENSG00000293200,751
ENSG00000251441,3685
ENSG00000293208,1148
ENSG00000248840,324
ENSG00000196656,348
ENSG00000293227,284
ENSG00000178636,423
ENSG00000248924,321
ENSG00000236296,578
ENSG00000215127,721
ENSG00000250426,471
ENSG00000243175,869
ENSG00000205794,937
ENSG00000293349,1613
ENSG00000251595,2110
ENSG00000293360,2027
ENSG00000249065,709
ENSG00000293361,752
ENSG00000234124,84
ENSG00000293421,886
ENSG00000224786,469
ENSG00000215367,690
ENSG00000284516,683
ENSG00000293348,1261
ENSG00000293301,460
ENSG00000153147,8146
ENSG00000163631,3395
ENSG00000184985,6289
ENSG00000206113,5073
ENSG00000284684,138
ENSG00000109458,10002
ENSG00000121210,6393
ENSG00000287216,1108
ENSG00000248208,1082
ENSG00000250771,2292
ENSG00000137462,5795
ENSG00000145428,4144
ENSG00000249309,521
ENSG00000145423,1996
ENSG00000250656,1014
ENSG00000270228,2046
ENSG00000270292,1213
ENSG00000109163,4402
ENSG00000202374,151
ENSG00000232398,683
ENSG00000153802,3264
ENSG00000187054,4273
ENSG00000293343,1448
